,DBN,school_name,school_category,district_code,american_indian_or_alaskan_native,asian,black,hispanic,white,multi_racial,unknown,total_students_with_two_or_more_removals_suspensions
1576,32K299,P.S. 299 Thomas Warren Field,elementary,32,3,3,7,3,3,3,3,9
1577,32K347,I.S. 347 School of Humanities,junior high-intermediate-middle,32,3,3,3,14,3,3,3,16
1578,32K349,"I.S. 349 Math, Science & Tech.",junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1579,32K376,P.S. 376,elementary,32,3,3,3,3,3,3,3,3
1580,32K377,P.S. 377 Alejandrina B. De Gautier,k-8,32,3,3,3,6,3,3,3,11
1581,32K383,J.H.S. 383 Philippa Schuyler,junior high-intermediate-middle,32,3,3,3,3,3,3,3,8
1582,32K384,P.S. /I.S. 384 Frances E. Carter,k-8,32,3,3,3,3,3,3,3,3
1583,32K403,Academy for Environmental Leadership,high school,32,3,3,3,3,3,3,3,7
1584,32K545,EBC High School for Public Service - Bushwick,high school,32,3,3,3,3,3,3,3,0
1585,32K549,The Brooklyn School for Social Justice,high school,32,3,3,3,3,3,3,3,6
1586,32K552,The Academy of Urban Planning and Engineering,high school,32,3,3,3,3,3,3,3,0
1587,32K554,All City Leadership Secondary School,secondary school,32,3,3,3,3,3,3,3,3
1588,32K556,Bushwick Leaders High School for Academic Excellen,high school,32,3,3,3,13,3,3,3,21
1589,32K562,Evergreen Middle School for Urban Exploration,junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1590,32K564,Bushwick Community High School,high school,32,3,3,3,3,3,3,3,3
1591,33K891,Brooklyn Navy Yard STEAM Center,high school,33,3,3,3,3,3,3,3,0
1592,75K004,P.S. K004,elementary,75,3,3,3,3,3,3,3,0
1593,75K036,P.S. 36,k-12 all grades,75,3,3,3,3,3,3,3,0
1594,75K053,P.S. K053,k-12 all grades,75,3,3,3,3,3,3,3,0
1595,75K077,P.S. K077,k-12 all grades,75,3,3,3,3,3,3,3,0
1596,75K140,P.S. K140,k-8,75,3,3,3,3,3,3,3,3
1597,75K141,P.S. K141,k-12 all grades,75,3,3,3,3,3,3,3,3
1598,75K231,P.S. K231,k-8,75,3,3,3,3,3,3,3,0
1599,75K368,P.S. 368,k-12 all grades,75,3,3,3,3,3,3,3,3
1600,75K369,P.S. K369 - Coy L. Cox School,k-12 all grades,75,3,3,3,3,3,3,3,3
1601,75K370,P.S. 370,k-12 all grades,75,3,3,3,3,3,3,3,3
1602,75K371,P.S. 371 - Lillian L. Rashkis,high school,75,3,3,3,3,3,3,3,6
1603,75K372,P.S. 372 -The Children's School,k-8,75,3,3,3,3,3,3,3,0
1604,75K373,P.S. 373 - Brooklyn Transition Center,high school,75,3,3,3,3,3,3,3,0
1605,75K396,P.S. K396,k-8,75,3,3,3,3,3,3,3,0
1606,75K721,P.S. K721 - Brooklyn Occupational Training Center,high school,75,3,3,3,3,3,3,3,0
1607,75K753,P.S. K753 - School for Career Development,high school,75,3,3,3,3,3,3,3,3
1608,75K771,P.S. K771,k-12 all grades,75,3,3,3,3,3,3,3,0
1609,75K811,P.S. K811 Connie Lekas School,secondary school,75,3,3,3,3,3,3,3,0
1610,75M035,P.S. 035,k-12 all grades,75,3,3,3,3,3,3,3,7
1611,75M079,P.S. M079 - Horan School,secondary school,75,3,3,3,3,3,3,3,0
1612,75M094,P.S. M094,k-12 all grades,75,3,3,3,3,3,3,3,0
1613,75M138,P.S. 138,k-12 all grades,75,3,3,3,3,3,3,3,3
1614,75M169,P.S. M169 - Robert F. Kennedy,k-12 all grades,75,3,3,3,3,3,3,3,0
1615,75M226,P.S. M226,k-12 all grades,75,3,3,3,3,3,3,3,0
1616,75M721,P.S. M721 - Manhattan Occupational Training Center,secondary school,75,3,3,3,3,3,3,3,0
1617,75M751,Manhattan School for Career Development,high school,75,3,3,3,3,3,3,3,0
1618,75M811,P.S. M811 - Mickey Mantle School,k-8,75,3,3,3,3,3,3,3,0
1619,75Q004,P.S. Q004,k-8,75,3,3,3,3,3,3,3,0
1620,75Q009,P.S. 009,k-8,75,3,3,3,3,3,3,3,3
1621,75Q023,P.S. Q023 @ Queens Children Center,k-12 all grades,75,3,3,3,3,3,3,3,0
1622,75Q075,Robert E. Peary School,k-8,75,3,3,3,3,3,3,3,0
1623,75Q177,P.S. Q177,k-12 all grades,75,3,3,3,3,3,3,3,3
1624,75Q224,P.S. Q224,k-8,75,3,3,3,3,3,3,3,0
1625,75Q233,P.S. Q233,k-12 all grades,75,3,3,3,3,3,3,3,0
1626,75Q255,P.S. Q255,k-12 all grades,75,3,3,3,3,3,3,3,0
1627,75Q256,P.S. Q256,k-12 all grades,75,3,3,3,3,3,3,3,3
1628,75Q277,The Riverview School,k-12 all grades,75,3,3,3,3,3,3,3,0
1629,75Q721,John F. Kennedy Jr. School,high school,75,3,3,3,3,3,3,3,0
1630,75Q752,Queens Transition Center,high school,75,3,3,13,3,3,3,3,17
1631,75Q811,P.S. Q811,k-12 all grades,75,3,3,3,3,3,3,3,0
1632,75Q993,P.S. Q993,k-12 all grades,75,3,3,3,3,3,3,3,0
1633,75R025,South Richmond High School I.S./P.S. 25,k-12 all grades,75,3,3,3,3,3,3,3,3
1634,75R037,P.S. R037,k-12 all grades,75,3,3,3,3,3,3,3,0
1635,75R373,P.S. R373,k-8,75,3,3,3,3,3,3,3,0
1636,75R721,The Richard H. Hungerford School,secondary school,75,3,3,3,3,3,3,3,0
1637,75X010,P.S. X010,k-12 all grades,75,3,3,3,3,3,3,3,0
1638,75X012,P.S. X012 Lewis and Clark School,secondary school,75,3,3,3,3,3,3,3,0
1639,75X017,P.S. X017,k-8,75,3,3,3,3,3,3,3,3
1640,75X168,P.S. 168,k-12 all grades,75,3,3,3,3,3,3,3,3
1641,75X176,P.S. X176,k-12 all grades,75,3,3,3,3,3,3,3,0
1642,75X186,P186X Walter J. Damrosch School,k-12 all grades,75,3,3,3,3,3,3,3,3
1643,75X188,P.S. X188,k-12 all grades,75,3,3,3,3,3,3,3,0
1644,75X352,The Vida Bogart School for All Children,k-8,75,3,3,3,3,3,3,3,0
1645,75X469,P469X - The Bronx School for Continuous Learners,k-8,75,3,3,3,3,3,3,3,0
1646,75X721,P.S. X721 - Stephen McSweeney School,high school,75,3,3,3,3,3,3,3,3
1647,75X723,P.S. 723,k-12 all grades,75,3,3,3,3,3,3,3,3
1648,75X754,J. M. Rapport School Career Development,high school,75,3,3,3,3,3,3,3,8
1649,75X811,P.S. X811,secondary school,75,3,3,3,3,3,3,3,0
1650,79K755,Adult and Continuing Education,high school,79,3,3,3,3,3,3,3,0
1651,79M331,JUDITH S. KAYE SCHOOL - D79,ungraded,79,3,3,3,3,3,3,3,0
1652,79M645,School for Cooperative Technical Education,high school,79,3,3,3,3,3,3,3,0
1653,79M921,District 79 Youth Justice and Treatment Programs T,central-hq-citywide,79,3,3,3,3,3,3,3,0
1654,79M973,Restart Academy,ungraded,79,3,3,3,3,3,3,3,3
1655,79M984,LYFE,ungraded,79,3,3,3,3,3,3,3,0
1656,79Q344,East River Academy,high school,79,3,3,3,3,3,3,3,0
1657,79Q950,Pathways to Graduation,high school,79,3,3,3,3,3,3,3,3
1658,79X695,Passages Academy,k-12 all grades,79,3,3,3,3,3,3,3,3
